document,negative,positive,sentiment
text1551,0,3,3
text15516,0,3,3
text15531,0,3,3
text15547,0,3,3
text15550,0,3,3
text15552,0,3,3
text15587,0,3,3
text15589,0,3,3
text15647,0,3,3
text15674,0,3,3
text15680,0,3,3
text15712,0,3,3
text15716,0,3,3
text1573,0,3,3
text15759,0,3,3
text1577,0,3,3
text15773,0,3,3
text15787,0,3,3
text15802,0,3,3
text15810,0,3,3
text15821,0,3,3
text15823,1,4,3
text15863,0,3,3
text15865,0,3,3
text15876,0,3,3
text15880,0,3,3
text15891,1,4,3
text1590,0,3,3
text15905,0,3,3
text15916,0,3,3
text15988,0,3,3
text15990,0,3,3
text15994,0,3,3
text16010,0,3,3
text16081,0,3,3
text1613,1,4,3
text16173,0,3,3
text1618,0,3,3
text1619,0,3,3
text1620,0,3,3
text16200,0,3,3
text16254,0,3,3
text1628,0,3,3
text16284,0,3,3
text16289,1,4,3
text16309,0,3,3
text16351,0,3,3
text16380,0,3,3
text16403,0,3,3
text16404,0,3,3
text1642,1,4,3
text16439,1,4,3
text16466,0,3,3
text16471,0,3,3
text16482,0,3,3
text16490,0,3,3
text16522,0,3,3
text16535,0,3,3
text16551,0,3,3
text16559,0,3,3
text16593,0,3,3
text16604,0,3,3
text16637,0,3,3
text16648,0,3,3
text16662,0,3,3
text16672,0,3,3
text16673,0,3,3
text167,1,4,3
text16703,0,3,3
text16720,0,3,3
text16722,0,3,3
text16724,0,3,3
text16754,0,3,3
text16784,0,3,3
text16788,0,3,3
text16802,0,3,3
text16803,0,3,3
text16827,0,3,3
text16836,0,3,3
text16838,0,3,3
text16856,0,3,3
text16874,0,3,3
text16953,0,3,3
text17001,0,3,3
text17010,0,3,3
text17024,0,3,3
text17040,0,3,3
text17042,0,3,3
text17056,0,3,3
text17069,1,4,3
text17076,0,3,3
text17117,1,4,3
text17124,0,3,3
text17133,0,3,3
text17139,0,3,3
text17140,0,3,3
text17152,1,4,3
text17154,0,3,3
text17158,0,3,3
text17162,0,3,3
text17164,0,3,3
text17196,0,3,3
text17221,1,4,3
text17223,0,3,3
text17228,0,3,3
text17229,0,3,3
text17236,0,3,3
text17262,0,3,3
text1728,0,3,3
text17301,0,3,3
text17302,0,3,3
text17336,0,3,3
text17339,0,3,3
text17349,0,3,3
text17364,0,3,3
text17366,1,4,3
text17367,0,3,3
text17375,0,3,3
text17386,0,3,3
text17396,0,3,3
text17472,0,3,3
text17495,0,3,3
text17540,0,3,3
text17549,0,3,3
text17567,0,3,3
text17586,0,3,3
text17587,0,3,3
text17602,0,3,3
text17658,0,3,3
text17663,0,3,3
text17666,0,3,3
text17674,0,3,3
text17694,0,3,3
text17702,0,3,3
text17708,0,3,3
text17721,0,3,3
text17730,0,3,3
text17754,0,3,3
text17761,0,3,3
text17813,0,3,3
text17815,0,3,3
text17816,0,3,3
text17822,0,3,3
text17825,0,3,3
text1784,0,3,3
text17847,0,3,3
text17883,0,3,3
text179,0,3,3
text17901,0,3,3
text17931,0,3,3
text17945,0,3,3
text17984,0,3,3
text17986,0,3,3
text1799,0,3,3
text17991,0,3,3
text17995,0,3,3
text18003,0,3,3
text18013,0,3,3
text18016,0,3,3
text18027,0,3,3
text18068,0,3,3
text18076,0,3,3
text18080,0,3,3
text181,0,3,3
text18106,0,3,3
text18144,0,3,3
text18149,0,3,3
text18166,0,3,3
text18174,0,3,3
text18192,0,3,3
text182,0,3,3
text18205,0,3,3
text18237,0,3,3
text18248,0,3,3
text18256,0,3,3
text18257,0,3,3
text18261,0,3,3
text18265,0,3,3
text18266,0,3,3
text18267,0,3,3
text1827,0,3,3
text18279,0,3,3
text18320,1,4,3
text18340,0,3,3
text18360,0,3,3
text18376,0,3,3
text18378,0,3,3
text18418,0,3,3
text18419,0,3,3
text18422,0,3,3
text18427,0,3,3
text18428,0,3,3
text18439,1,4,3
text18440,0,3,3
text18457,0,3,3
text18458,0,3,3
text18478,0,3,3
text18508,0,3,3
text18518,0,3,3
text18565,0,3,3
text18574,1,4,3
text18579,0,3,3
text18584,0,3,3
text18589,0,3,3
text18599,1,4,3
text18604,0,3,3
text18631,0,3,3
text18633,0,3,3
text18675,0,3,3
text18684,0,3,3
text1870,0,3,3
text18746,0,3,3
text18757,0,3,3
text18787,0,3,3
text18811,0,3,3
text18818,0,3,3
text1882,0,3,3
text18843,0,3,3
text18844,0,3,3
text18873,0,3,3
text18880,0,3,3
text18903,0,3,3
text18907,0,3,3
text18920,1,4,3
text18930,0,3,3
text18935,0,3,3
text18937,0,3,3
text18938,0,3,3
text18965,0,3,3
text18988,1,4,3
text19014,0,3,3
text19016,0,3,3
text19024,0,3,3
text19043,0,3,3
text19048,0,3,3
text19101,0,3,3
text19108,0,3,3
text19141,0,3,3
text19147,0,3,3
text19171,0,3,3
text19178,0,3,3
text19196,0,3,3
text19200,0,3,3
text19210,0,3,3
text19215,0,3,3
text19236,0,3,3
text19246,0,3,3
text19256,0,3,3
text19287,0,3,3
text19310,0,3,3
text19314,0,3,3
text19330,0,3,3
text19336,0,3,3
text1935,0,3,3
text19370,0,3,3
text19375,0,3,3
text19456,0,3,3
text1949,0,3,3
text19501,0,3,3
text19571,0,3,3
text19587,0,3,3
text19598,0,3,3
text19605,0,3,3
text1962,0,3,3
text19632,0,3,3
text1967,0,3,3
text19673,0,3,3
text19675,0,3,3
text19677,0,3,3
text19683,0,3,3
text19692,0,3,3
text19694,0,3,3
text19695,0,3,3
text19698,0,3,3
text19702,0,3,3
text19703,0,3,3
text19704,0,3,3
text19724,0,3,3
text19729,0,3,3
text19795,0,3,3
text19797,0,3,3
text19798,0,3,3
text19802,0,3,3
text19845,0,3,3
text19865,0,3,3
text19884,0,3,3
text19893,0,3,3
text19898,0,3,3
text19900,0,3,3
text19902,0,3,3
text19990,0,3,3
text20008,0,3,3
text20027,0,3,3
text20031,0,3,3
text20033,0,3,3
text20051,0,3,3
text20052,0,3,3
text20075,0,3,3
text20084,0,3,3
text20095,1,4,3
text20105,0,3,3
text20145,0,3,3
text20188,0,3,3
text20192,0,3,3
text20196,0,3,3
text20201,0,3,3
text20207,0,3,3
text20211,0,3,3
text20219,0,3,3
text20296,1,4,3
text203,0,3,3
text20304,0,3,3
text20326,0,3,3
text20327,0,3,3
text20335,0,3,3
text20356,0,3,3
text20370,0,3,3
text20377,0,3,3
text20378,0,3,3
text20395,1,4,3
text20417,0,3,3
text20442,0,3,3
text20452,0,3,3
text20453,0,3,3
text20455,0,3,3
text20469,0,3,3
text20470,0,3,3
text20479,0,3,3
text20482,0,3,3
text20498,0,3,3
text20503,0,3,3
text20512,0,3,3
text20520,0,3,3
text20532,0,3,3
text20536,0,3,3
text20554,0,3,3
text20572,0,3,3
text20579,0,3,3
text20580,0,3,3
text20582,0,3,3
text20583,0,3,3
text20597,0,3,3
text20608,1,4,3
text20617,0,3,3
text20619,0,3,3
text20638,0,3,3
text20640,0,3,3
text20650,1,4,3
text20664,0,3,3
text20671,0,3,3
text20674,0,3,3
text20675,0,3,3
text20678,0,3,3
text20686,0,3,3
text20699,0,3,3
text20707,0,3,3
text20722,0,3,3
text20726,0,3,3
text20733,1,4,3
text20760,0,3,3
text20762,0,3,3
text20778,0,3,3
text20781,0,3,3
text20789,0,3,3
text20799,0,3,3
text20804,0,3,3
text20805,0,3,3
text20820,1,4,3
text20868,0,3,3
text20869,0,3,3
text20874,0,3,3
text20908,0,3,3
text20912,0,3,3
text20921,0,3,3
text20934,0,3,3
text20938,0,3,3
text20944,0,3,3
text20965,0,3,3
text2099,0,3,3
text20998,0,3,3
text2102,0,3,3
text21035,0,3,3
text21048,0,3,3
text21053,0,3,3
text21057,0,3,3
text21061,0,3,3
text21063,0,3,3
text21074,0,3,3
text21086,0,3,3
text21097,0,3,3
text21138,0,3,3
text21141,0,3,3
text21177,0,3,3
text2121,0,3,3
text21219,0,3,3
text21228,0,3,3
text21235,0,3,3
text21255,0,3,3
text21256,0,3,3
text21257,0,3,3
text21264,0,3,3
text21275,0,3,3
text21280,0,3,3
text21281,0,3,3
text21303,0,3,3
text21326,0,3,3
text21331,0,3,3
text21343,1,4,3
text21369,0,3,3
text2137,0,3,3
text214,0,3,3
text21457,0,3,3
text21469,0,3,3
text2147,0,3,3
text21476,0,3,3
text21484,0,3,3
text21508,0,3,3
text21509,0,3,3
text2151,0,3,3
text21515,0,3,3
text21519,0,3,3
text21540,0,3,3
text21542,0,3,3
text21566,0,3,3
text21610,0,3,3
text21638,0,3,3
text21646,0,3,3
text21656,0,3,3
text21676,0,3,3
text21677,0,3,3
text2168,0,3,3
text21694,0,3,3
text21704,0,3,3
text21705,0,3,3
text21722,0,3,3
text21745,0,3,3
text21755,0,3,3
text21765,0,3,3
text21813,0,3,3
text2185,0,3,3
text21859,0,3,3
text21890,0,3,3
text21904,0,3,3
text21907,0,3,3
text21919,0,3,3
text21948,0,3,3
text21955,0,3,3
text21958,0,3,3
text21962,0,3,3
text21968,0,3,3
text21982,0,3,3
text21989,0,3,3
text21992,0,3,3
text22005,0,3,3
text22014,0,3,3
text22016,0,3,3
text22039,0,3,3
text22045,0,3,3
text22048,0,3,3
text22080,0,3,3
text22082,1,4,3
text22091,0,3,3
text22095,0,3,3
text22116,0,3,3
text22118,0,3,3
text22185,0,3,3
text22186,0,3,3
text2220,0,3,3
text22205,0,3,3
text22209,0,3,3
text22218,0,3,3
text22223,0,3,3
text22257,0,3,3
text22275,0,3,3
text22297,0,3,3
text22300,0,3,3
text22390,0,3,3
text22408,0,3,3
text22434,0,3,3
text22499,0,3,3
text22523,0,3,3
text2253,0,3,3
text22535,0,3,3
text22559,0,3,3
text22577,0,3,3
text22618,0,3,3
text22621,0,3,3
text22670,0,3,3
text22703,1,4,3
text22710,0,3,3
text22720,0,3,3
text22742,0,3,3
text22798,0,3,3
text22830,0,3,3
text22833,0,3,3
text22854,0,3,3
text2286,0,3,3
text2288,0,3,3
text22922,0,3,3
text22929,0,3,3
text22935,0,3,3
text22939,0,3,3
text22951,0,3,3
text22959,0,3,3
text22961,0,3,3
text22977,0,3,3
text23009,0,3,3
text23014,0,3,3
text23016,0,3,3
text23018,0,3,3
text23059,0,3,3
text23080,0,3,3
text23084,0,3,3
text23085,0,3,3
text23090,0,3,3
text23093,0,3,3
text23118,0,3,3
text23121,0,3,3
text23146,1,4,3
text23148,0,3,3
text23167,0,3,3
text2317,0,3,3
text2318,0,3,3
text23193,0,3,3
text2320,0,3,3
text23213,0,3,3
text2322,0,3,3
text23258,0,3,3
text23306,0,3,3
text2332,0,3,3
text23326,0,3,3
text23336,0,3,3
text2334,0,3,3
text23346,0,3,3
text2338,0,3,3
text23386,0,3,3
text2339,0,3,3
text23397,0,3,3
text23404,0,3,3
text23422,0,3,3
text23438,0,3,3
text2346,0,3,3
text23484,0,3,3
text23501,0,3,3
text2351,0,3,3
text23534,0,3,3
text23548,0,3,3
text23587,0,3,3
text23597,0,3,3
text23618,0,3,3
text23669,0,3,3
text23675,0,3,3
text23696,0,3,3
text23710,0,3,3
text23803,0,3,3
text23804,0,3,3
text23805,1,4,3
text23826,0,3,3
text23832,0,3,3
text23847,0,3,3
text23856,0,3,3
text23883,0,3,3
text23889,0,3,3
text23917,0,3,3
text23944,0,3,3
text23946,0,3,3
text23947,0,3,3
text23964,0,3,3
text23982,0,3,3
text24011,0,3,3
text2403,0,3,3
text24035,0,3,3
text24040,0,3,3
text24042,0,3,3
text24081,0,3,3
text241,0,3,3
text24137,0,3,3
text24140,0,3,3
text24141,0,3,3
text24191,0,3,3
text24197,0,3,3
text242,0,3,3
text24210,0,3,3
text24281,0,3,3
text24282,0,3,3
text24300,0,3,3
text24320,0,3,3
text24336,0,3,3
text2434,0,3,3
text24387,0,3,3
text24394,0,3,3
text24399,0,3,3
text24406,0,3,3
text24419,0,3,3
text24434,0,3,3
text24437,0,3,3
text24473,0,3,3
text24480,0,3,3
text24522,0,3,3
text24556,0,3,3
text24567,0,3,3
text24585,0,3,3
text24598,0,3,3
text24600,0,3,3
text24601,0,3,3
text24614,1,4,3
text24622,0,3,3
text24643,0,3,3
text24653,0,3,3
text24654,1,4,3
text24703,0,3,3
text24713,0,3,3
text24728,0,3,3
text24765,0,3,3
text2480,0,3,3
text24803,0,3,3
text2481,0,3,3
text24844,0,3,3
text24863,0,3,3
text249,0,3,3
text24942,0,3,3
text24962,0,3,3
text24965,0,3,3
text24973,0,3,3
text25000,0,3,3
text25015,0,3,3
text25026,0,3,3
text25030,0,3,3
text25043,0,3,3
text25049,0,3,3
text25051,0,3,3
text25052,0,3,3
text25053,0,3,3
text25056,0,3,3
text25060,0,3,3
text25062,0,3,3
text25064,0,3,3
text25122,0,3,3
text25126,0,3,3
text25145,1,4,3
text25169,1,4,3
text25179,0,3,3
text25182,0,3,3
text25201,0,3,3
text25212,0,3,3
text25228,0,3,3
text25234,1,4,3
text25253,0,3,3
text25267,0,3,3
text25271,0,3,3
text25289,2,5,3
text25309,0,3,3
text25338,0,3,3
text25339,0,3,3
text25346,0,3,3
text2537,0,3,3
text25389,0,3,3
text2542,0,3,3
text25465,0,3,3
text2547,0,3,3
text25522,0,3,3
text25531,0,3,3
text25538,0,3,3
text25555,0,3,3
text25572,0,3,3
text25608,0,3,3
text25652,0,3,3
text25678,0,3,3
text25708,0,3,3
text25758,0,3,3
text25760,0,3,3
text25792,1,4,3
text25799,0,3,3
text25806,0,3,3
text25835,0,3,3
text25847,0,3,3
text25854,0,3,3
text25855,0,3,3
text25856,1,4,3
text25860,0,3,3
text25937,0,3,3
text25966,0,3,3
text25977,0,3,3
text2601,0,3,3
text26062,0,3,3
text26082,0,3,3
text26089,0,3,3
text2611,0,3,3
text26119,0,3,3
text26123,0,3,3
text26141,0,3,3
text2615,0,3,3
text26185,0,3,3
text26210,0,3,3
text26240,0,3,3
text26277,0,3,3
text26293,0,3,3
text2630,0,3,3
text26301,0,3,3
text26303,0,3,3
text26316,0,3,3
text26319,0,3,3
text2632,0,3,3
text26320,1,4,3
text26325,0,3,3
text26330,0,3,3
text26366,0,3,3
text26385,0,3,3
text26407,0,3,3
text26424,0,3,3
text26433,0,3,3
